AERONET Version 3
Beijing_PKU
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Jing_Li; PI Email=Jing-li@pku.edu.cn
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
29:01:2021,06:18:37,29,29.262928,0.086359,0.105985,0.119082,-999.000000,-999.000000,0.141413,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.184942,-999.000000,-999.000000,0.211532,-999.000000,-999.000000,0.236406,0.261596,0.342479,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001160,0.001279,0.001333,-999.000000,-999.000000,0.001590,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003550,-999.000000,-999.000000,0.003281,-999.000000,-999.000000,0.004648,0.004733,0.006405,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.846138,0.887179,0.934432,0.801411,0.813755,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.309520,2.218048,5.700000,361.418237,1.024617,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,06:23:37,29,29.266400,0.089081,0.109685,0.123340,-999.000000,-999.000000,0.146081,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.191008,-999.000000,-999.000000,0.219256,-999.000000,-999.000000,0.245004,0.271268,0.348434,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000567,0.001251,0.001829,-999.000000,-999.000000,0.001145,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003625,-999.000000,-999.000000,0.004681,-999.000000,-999.000000,0.007400,0.006964,0.001758,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.846234,0.899366,0.940832,0.796377,0.815331,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,63.790662,2.255455,5.700000,361.419094,1.024593,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,06:28:37,29,29.269873,0.089364,0.110090,0.123775,-999.000000,-999.000000,0.147121,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.193829,-999.000000,-999.000000,0.223102,-999.000000,-999.000000,0.250685,0.277804,0.352486,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001168,0.000583,0.001523,-999.000000,-999.000000,0.001490,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001210,-999.000000,-999.000000,0.001736,-999.000000,-999.000000,0.001153,0.002709,0.002255,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.867235,0.929501,0.965137,0.816738,0.840650,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.289083,2.295724,5.900000,361.419951,1.024570,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,06:30:24,29,29.271111,0.089863,0.111642,0.125144,-999.000000,-999.000000,0.149239,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.197169,-999.000000,-999.000000,0.227277,-999.000000,-999.000000,0.256018,0.283358,0.354595,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001119,0.000826,0.000894,-999.000000,-999.000000,0.000551,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001794,-999.000000,-999.000000,0.002363,-999.000000,-999.000000,0.002703,0.002250,0.002979,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.878099,0.943960,0.974973,0.827719,0.846077,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.470954,2.310819,6.100000,361.420256,1.024562,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,06:33:37,29,29.273345,0.091388,0.113206,0.126077,-999.000000,-999.000000,0.150374,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.198772,-999.000000,-999.000000,0.228803,-999.000000,-999.000000,0.258167,0.285321,0.359102,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001693,0.000599,0.001218,-999.000000,-999.000000,0.001671,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002105,-999.000000,-999.000000,0.003216,-999.000000,-999.000000,0.003058,0.004092,0.001263,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.877654,0.945158,0.973587,0.828950,0.847429,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.804364,2.339073,6.100000,361.420807,1.024547,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,06:38:37,29,29.276817,0.091901,0.113969,0.127574,-999.000000,-999.000000,0.152577,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.202482,-999.000000,-999.000000,0.234200,-999.000000,-999.000000,0.263769,0.292231,0.363491,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001460,0.001114,0.002489,-999.000000,-999.000000,0.001985,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002584,-999.000000,-999.000000,0.001826,-999.000000,-999.000000,0.002544,0.002219,0.004943,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.893518,0.955381,0.992802,0.841100,0.849044,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,65.336081,2.385748,6.000000,361.421664,1.024524,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,06:43:37,29,29.280289,0.093072,0.115728,0.129541,-999.000000,-999.000000,0.153862,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.202564,-999.000000,-999.000000,0.234299,-999.000000,-999.000000,0.264057,0.292213,0.362362,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000579,0.002360,0.001224,-999.000000,-999.000000,0.000706,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000137,-999.000000,-999.000000,0.000941,-999.000000,-999.000000,0.001585,0.001769,0.001594,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.870401,0.957913,0.972746,0.814107,0.847505,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,65.883812,2.436025,5.900000,361.422521,1.024501,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,06:48:37,29,29.283762,0.095310,0.117957,0.132450,-999.000000,-999.000000,0.157548,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.208014,-999.000000,-999.000000,0.240585,-999.000000,-999.000000,0.270803,0.300022,0.364447,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000833,0.000314,0.001569,-999.000000,-999.000000,0.000229,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001493,-999.000000,-999.000000,0.000356,-999.000000,-999.000000,0.002112,0.002602,0.005757,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.877294,0.953041,0.979850,0.822022,0.846702,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,66.447135,2.490217,6.000000,361.423378,1.024477,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,06:53:37,29,29.287234,0.097419,0.120775,0.134737,-999.000000,-999.000000,0.160566,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.212085,-999.000000,-999.000000,0.245145,-999.000000,-999.000000,0.277558,0.306464,0.367640,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001529,0.002053,0.001116,-999.000000,-999.000000,0.000546,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002029,-999.000000,-999.000000,0.002245,-999.000000,-999.000000,0.003421,0.004379,0.001898,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.879805,0.972598,0.979704,0.826056,0.857722,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,67.025628,2.548677,6.200000,361.424235,1.024454,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,06:58:37,29,29.290706,0.098857,0.123006,0.137004,-999.000000,-999.000000,0.163249,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.216074,-999.000000,-999.000000,0.249059,-999.000000,-999.000000,0.283143,0.312867,0.367641,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001098,0.002260,0.002075,-999.000000,-999.000000,0.001844,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002758,-999.000000,-999.000000,0.003733,-999.000000,-999.000000,0.005236,0.005903,0.003606,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.880172,0.977842,0.979510,0.829687,0.876774,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,67.618873,2.611805,6.200000,361.425091,1.024431,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:03:37,29,29.294178,0.105336,0.131147,0.146405,-999.000000,-999.000000,0.174701,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.231685,-999.000000,-999.000000,0.269242,-999.000000,-999.000000,0.306043,0.338060,0.371014,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001861,0.001179,0.002627,-999.000000,-999.000000,0.002290,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003217,-999.000000,-999.000000,0.003404,-999.000000,-999.000000,0.003780,0.004120,0.005018,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.894522,1.006188,1.000172,0.835850,0.874987,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,68.226453,2.680059,6.300000,361.425948,1.024408,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:08:37,29,29.297650,0.108311,0.134743,0.149688,-999.000000,-999.000000,0.177962,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.234622,-999.000000,-999.000000,0.271612,-999.000000,-999.000000,0.308461,0.340300,0.374394,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001281,0.001330,0.000893,-999.000000,-999.000000,0.001775,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001495,-999.000000,-999.000000,0.001299,-999.000000,-999.000000,0.002566,0.002884,0.000831,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.875082,0.989305,0.977937,0.818406,0.866788,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,68.847955,2.753961,6.400000,361.426805,1.024384,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:13:37,29,29.301123,0.109884,0.136765,0.152284,-999.000000,-999.000000,0.181290,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.240271,-999.000000,-999.000000,0.278953,-999.000000,-999.000000,0.318402,0.352020,0.369164,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000961,0.002435,0.000840,-999.000000,-999.000000,0.000859,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000933,-999.000000,-999.000000,0.000593,-999.000000,-999.000000,0.003224,0.004170,0.005564,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.889241,1.018186,0.996729,0.830542,0.894771,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,69.482968,2.834111,6.300000,361.427662,1.024361,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:18:37,29,29.304595,0.108351,0.135167,0.150557,-999.000000,-999.000000,0.179105,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.238286,-999.000000,-999.000000,0.276957,-999.000000,-999.000000,0.316826,0.349632,0.364736,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000131,0.000594,0.001474,-999.000000,-999.000000,0.001376,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003143,-999.000000,-999.000000,0.003365,-999.000000,-999.000000,0.007556,0.008253,0.005675,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.896222,1.030360,1.008524,0.836401,0.896896,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,70.131087,2.921201,6.300000,361.428518,1.024338,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:23:37,29,29.308067,0.111944,0.139344,0.154944,-999.000000,-999.000000,0.184387,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.244413,-999.000000,-999.000000,0.283405,-999.000000,-999.000000,0.323354,0.356207,0.366485,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002108,0.002325,0.001684,-999.000000,-999.000000,0.002293,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003019,-999.000000,-999.000000,0.004012,-999.000000,-999.000000,0.005488,0.005837,0.003363,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.887615,1.012252,0.994688,0.830162,0.879998,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,70.791922,3.016034,6.200000,361.429375,1.024315,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:28:37,29,29.311539,0.115548,0.144457,0.160290,-999.000000,-999.000000,0.190967,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.254417,-999.000000,-999.000000,0.297348,-999.000000,-999.000000,0.340532,0.375359,0.359746,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000091,0.000872,0.000733,-999.000000,-999.000000,0.000510,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000267,-999.000000,-999.000000,0.000701,-999.000000,-999.000000,0.001353,0.002812,0.001127,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.906710,1.054096,1.022646,0.841560,0.897127,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,71.465179,3.119560,6.200000,361.430232,1.024292,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:30:20,29,29.312731,0.114689,0.143668,0.159122,-999.000000,-999.000000,0.190133,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.253797,-999.000000,-999.000000,0.296723,-999.000000,-999.000000,0.340536,0.375027,0.359669,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000673,0.000560,0.001587,-999.000000,-999.000000,0.001969,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002678,-999.000000,-999.000000,0.003738,-999.000000,-999.000000,0.002756,0.001913,0.003467,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.914375,1.063123,1.028179,0.850334,0.902296,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,71.699100,3.157297,6.200000,361.430526,1.024284,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:33:37,29,29.315012,0.116246,0.145230,0.161038,-999.000000,-999.000000,0.192030,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.255821,-999.000000,-999.000000,0.298270,-999.000000,-999.000000,0.342234,0.376730,0.362877,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003513,0.005025,0.004485,-999.000000,-999.000000,0.004660,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003606,-999.000000,-999.000000,0.004770,-999.000000,-999.000000,0.002643,0.002371,0.009757,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.905161,1.052572,1.017897,0.843054,0.899777,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,72.150357,3.232859,6.000000,361.431089,1.024268,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:36:01,29,29.316678,0.119867,0.149700,0.165470,-999.000000,-999.000000,0.197622,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.263907,-999.000000,-999.000000,0.307546,-999.000000,-999.000000,0.353452,0.388782,0.368901,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002217,0.003211,0.003267,-999.000000,-999.000000,0.003686,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004599,-999.000000,-999.000000,0.007108,-999.000000,-999.000000,0.006672,0.006787,0.003688,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.910902,1.056847,1.023024,0.850276,0.903483,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,72.483361,3.291083,5.900000,361.431500,1.024257,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
29:01:2021,07:38:36,29,29.318472,0.118269,0.147940,0.164003,-999.000000,-999.000000,0.195915,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.261498,-999.000000,-999.000000,0.305919,-999.000000,-999.000000,0.350624,0.385563,0.363724,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000409,0.001269,0.001381,-999.000000,-999.000000,0.001320,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001449,-999.000000,-999.000000,0.001523,-999.000000,-999.000000,0.002232,0.003801,0.004368,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.914614,1.060425,1.029218,0.849765,0.891572,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,72.844723,3.356784,5.800000,361.431943,1.024245,10:05:2024,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
